epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_class_0_acc,val_class_0_acc,train_class_1_acc,val_class_1_acc,train_class_2_acc,val_class_2_acc,train_class_3_acc,val_class_3_acc,train_class_4_acc,val_class_4_acc,train_class_5_acc,val_class_5_acc,train_class_6_acc,val_class_6_acc,train_class_7_acc,val_class_7_acc,train_class_8_acc,val_class_8_acc,train_class_9_acc,val_class_9_acc,train_class_10_acc,val_class_10_acc,train_class_11_acc,val_class_11_acc,train_class_12_acc,val_class_12_acc,train_class_13_acc,val_class_13_acc,train_class_14_acc,val_class_14_acc,train_class_15_acc,val_class_15_acc,train_class_16_acc,val_class_16_acc,train_class_17_acc,val_class_17_acc,train_class_18_acc,val_class_18_acc,train_class_19_acc,val_class_19_acc,train_class_20_acc,val_class_20_acc,train_class_21_acc,val_class_21_acc,train_class_22_acc,val_class_22_acc,train_class_23_acc,val_class_23_acc,train_class_24_acc,val_class_24_acc,train_class_25_acc,val_class_25_acc
31,0.7733939173744946,0.6762131025206368,99.81746402343252,99.73262032085562,99.71428571428571,100.0,99.90476190476191,99.33333333333333,99.80952380952381,100.0,100.0,100.0,99.80952380952381,100.0,100.0,100.0,99.80952380952381,98.66666666666667,100.0,100.0,100.0,100.0,99.90476190476191,100.0,99.80934223069589,98.66666666666667,99.90476190476191,100.0,99.71428571428571,100.0,99.90476190476191,100.0,99.52380952380952,98.0,100.0,100.0,99.52380952380952,99.33333333333333,99.80952380952381,100.0,0.0,0.0,99.14285714285714,100.0,99.78991596638656,100.0,99.90476190476191,100.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0
32,0.7693389899685454,0.6707064363191713,99.88113936409559,99.70291146761735,100.0,100.0,100.0,99.33333333333333,99.90476190476191,100.0,100.0,100.0,99.80952380952381,100.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,99.88925802879291,100.0,100.0,100.0,100.0,98.66666666666667,99.61904761904762,100.0,99.71428571428571,100.0,99.71428571428571,100.0,99.80952380952381,98.0,100.0,100.0,99.42857142857143,98.66666666666667,100.0,100.0,0.0,0.0,99.80952380952381,100.0,100.0,100.0,100.0,100.0,99.90476190476191,100.0,99.90723562152134,100.0,99.63369963369964,100.0,100.0,100.0
33,0.7687753692552003,0.6707770903155489,99.85566922783036,99.67320261437908,99.80952380952381,100.0,99.90476190476191,99.33333333333333,99.90476190476191,100.0,100.0,100.0,99.61904761904762,100.0,99.71988795518207,100.0,99.80952380952381,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,99.61904761904762,100.0,99.71428571428571,100.0,99.90476190476191,99.33333333333333,99.52380952380952,98.0,100.0,100.0,99.71428571428571,98.66666666666667,99.71428571428571,100.0,0.0,0.0,99.71428571428571,100.0,99.89495798319328,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
34,0.7658169153260022,0.6708960679342162,99.87689434138473,99.64349376114082,100.0,100.0,99.90476190476191,99.33333333333333,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,100.0,100.0,99.90476190476191,100.0,99.61868446139181,98.66666666666667,99.90476190476191,100.0,99.90476190476191,100.0,99.71428571428571,99.33333333333333,99.61904761904762,98.0,100.0,100.0,99.61904761904762,99.33333333333333,99.80952380952381,98.66666666666667,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,99.90476190476191,100.0,99.90723562152134,100.0,99.26739926739927,100.0,99.89417989417989,100.0
35,0.7631319273455033,0.6704179059784368,99.90660950036083,99.73262032085562,100.0,100.0,100.0,99.33333333333333,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.71401334604386,98.66666666666667,99.80952380952381,100.0,100.0,100.0,99.80952380952381,100.0,99.71428571428571,98.0,100.0,100.0,99.61904761904762,99.33333333333333,99.71428571428571,100.0,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90723562152134,100.0,100.0,100.0,99.89417989417989,100.0
36,0.7615041127049826,0.66904516377539,99.93207963662606,99.61378490790256,100.0,100.0,99.80952380952381,99.33333333333333,100.0,100.0,99.87012987012987,100.0,99.80952380952381,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,99.80952380952381,100.0,99.71401334604386,98.66666666666667,99.90476190476191,100.0,100.0,100.0,100.0,99.33333333333333,100.0,98.0,100.0,100.0,99.80952380952381,98.0,99.90476190476191,100.0,0.0,0.0,99.90476190476191,100.0,99.89495798319328,100.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0
37,0.7601362547577235,0.671740157424279,99.9278346139152,99.70291146761735,100.0,100.0,99.90476190476191,99.33333333333333,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.90467111534795,98.66666666666667,99.80952380952381,100.0,99.90476190476191,100.0,100.0,100.0,99.71428571428571,97.33333333333334,100.0,100.0,99.90476190476191,99.33333333333333,99.71428571428571,100.0,0.0,0.0,99.80952380952381,100.0,99.89495798319328,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.89417989417989,100.0
38,0.7589010901567412,0.6685083227337532,99.9235895912043,99.67320261437908,100.0,100.0,99.90476190476191,99.33333333333333,99.90476190476191,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,99.88925802879291,100.0,100.0,100.0,99.90467111534795,98.66666666666667,99.71428571428571,100.0,99.80952380952381,100.0,100.0,100.0,100.0,98.0,100.0,100.0,99.71428571428571,98.0,99.80952380952381,100.0,0.0,0.0,99.90476190476191,100.0,99.89495798319328,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39,0.7577601101017257,0.676253857477656,99.93632465933693,99.73262032085562,99.90476190476191,100.0,99.80952380952381,99.33333333333333,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,98.66666666666667,99.85569985569985,100.0,100.0,100.0,100.0,100.0,99.80934223069589,98.66666666666667,99.80952380952381,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,99.80952380952381,100.0,0.0,0.0,99.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.89417989417989,100.0
40,0.7581916661443426,0.6684168757132765,99.88962940951734,99.73262032085562,100.0,100.0,99.90476190476191,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,99.71988795518207,100.0,99.90476190476191,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,99.90476190476191,100.0,99.80952380952381,100.0,100.0,100.0,99.71428571428571,98.0,100.0,100.0,99.90476190476191,99.33333333333333,99.42857142857143,100.0,0.0,0.0,99.61904761904762,100.0,99.78991596638656,100.0,99.90476190476191,100.0,99.90476190476191,100.0,99.90723562152134,100.0,100.0,100.0,99.89417989417989,100.0
41,0.7535578891190733,0.6617047663004894,99.95330475018042,99.70291146761735,100.0,100.0,99.90476190476191,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,99.80952380952381,100.0,99.90467111534795,98.66666666666667,100.0,100.0,99.90476190476191,100.0,99.90476190476191,100.0,100.0,98.0,100.0,100.0,99.71428571428571,98.66666666666667,99.90476190476191,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.63369963369964,100.0,100.0,100.0
42,0.7523050397069151,0.666359673131187,99.93207963662606,99.67320261437908,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.90467111534795,98.66666666666667,99.80952380952381,100.0,100.0,100.0,100.0,100.0,99.80952380952381,98.0,100.0,100.0,99.61904761904762,99.33333333333333,99.90476190476191,99.33333333333333,0.0,0.0,99.71428571428571,100.0,99.89495798319328,100.0,99.90476190476191,99.33333333333333,100.0,100.0,99.90723562152134,100.0,100.0,100.0,100.0,100.0
43,0.7513680378919049,0.662509023018603,99.93632465933693,99.73262032085562,100.0,100.0,100.0,99.33333333333333,99.90476190476191,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,99.80952380952381,100.0,100.0,98.66666666666667,99.80952380952381,100.0,99.90476190476191,100.0,99.90476190476191,100.0,99.90476190476191,98.0,100.0,100.0,99.71428571428571,99.33333333333333,99.90476190476191,100.0,0.0,0.0,99.80952380952381,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44,0.7491120981976269,0.6628663922255894,99.95330475018042,99.73262032085562,99.90476190476191,100.0,99.90476190476191,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,100.0,100.0,99.90476190476191,100.0,99.90467111534795,98.66666666666667,99.80952380952381,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,99.80952380952381,100.0,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0
45,0.7497314085482258,0.6612409375748545,99.96603981831302,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,99.80952380952381,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.80952380952381,98.0,100.0,100.0,100.0,99.33333333333333,99.80952380952381,99.33333333333333,0.0,0.0,99.80952380952381,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
46,0.7483527902665177,0.6657737054914799,99.94481470475867,99.67320261437908,100.0,100.0,99.90476190476191,99.33333333333333,100.0,100.0,100.0,100.0,99.80952380952381,100.0,99.71988795518207,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.80934223069589,98.66666666666667,99.80952380952381,100.0,100.0,100.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,99.90476190476191,98.66666666666667,99.90476190476191,100.0,0.0,0.0,100.0,100.0,99.89495798319328,100.0,100.0,98.66666666666667,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0
47,0.7447536271115952,0.6616187410534553,99.95754977289128,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,99.87012987012987,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.90467111534795,98.66666666666667,99.90476190476191,100.0,100.0,100.0,100.0,100.0,99.80952380952381,98.0,100.0,100.0,99.90476190476191,99.33333333333333,99.90476190476191,99.33333333333333,0.0,0.0,99.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
48,0.7434717512066126,0.6585200743855171,99.95754977289128,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,99.90476190476191,100.0,99.80952380952381,98.0,100.0,100.0,100.0,99.33333333333333,99.61904761904762,100.0,0.0,0.0,99.80952380952381,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
49,0.7435440831391146,0.660716138920694,99.95754977289128,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,98.66666666666667,100.0,100.0,99.80952380952381,100.0,100.0,100.0,100.0,98.0,100.0,100.0,99.90476190476191,99.33333333333333,99.80952380952381,100.0,0.0,0.0,99.71428571428571,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
50,0.7426728737063524,0.6566914657376847,99.96603981831302,99.70291146761735,99.90476190476191,100.0,99.90476190476191,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,99.88925802879291,100.0,100.0,100.0,100.0,98.66666666666667,99.90476190476191,100.0,100.0,100.0,99.90476190476191,100.0,100.0,98.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.89417989417989,100.0
51,0.7419306640702534,0.66289735965009,99.98301990915651,99.67320261437908,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,99.87293519695044,100.0,100.0,98.66666666666667,100.0,99.33333333333333,0.0,0.0,99.90476190476191,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
52,0.7418042053052081,0.6622856889130935,99.9702848410239,99.64349376114082,100.0,100.0,100.0,99.33333333333333,99.80952380952381,100.0,100.0,100.0,100.0,100.0,100.0,96.07843137254902,99.90476190476191,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.90467111534795,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,99.80952380952381,99.33333333333333,100.0,99.33333333333333,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0
