epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_class_0_acc,val_class_0_acc,train_class_1_acc,val_class_1_acc,train_class_2_acc,val_class_2_acc,train_class_3_acc,val_class_3_acc,train_class_4_acc,val_class_4_acc,train_class_5_acc,val_class_5_acc,train_class_6_acc,val_class_6_acc,train_class_7_acc,val_class_7_acc,train_class_8_acc,val_class_8_acc,train_class_9_acc,val_class_9_acc,train_class_10_acc,val_class_10_acc,train_class_11_acc,val_class_11_acc,train_class_12_acc,val_class_12_acc,train_class_13_acc,val_class_13_acc,train_class_14_acc,val_class_14_acc,train_class_15_acc,val_class_15_acc,train_class_16_acc,val_class_16_acc,train_class_17_acc,val_class_17_acc,train_class_18_acc,val_class_18_acc,train_class_19_acc,val_class_19_acc,train_class_20_acc,val_class_20_acc,train_class_21_acc,val_class_21_acc,train_class_22_acc,val_class_22_acc,train_class_23_acc,val_class_23_acc,train_class_24_acc,val_class_24_acc,train_class_25_acc,val_class_25_acc
53,0.7397200919102201,0.6609730945443207,99.96603981831302,99.73262032085562,100.0,100.0,99.90476190476191,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.80934223069589,98.66666666666667,100.0,100.0,99.90476190476191,100.0,100.0,100.0,99.90476190476191,98.0,100.0,100.0,99.90476190476191,99.33333333333333,100.0,100.0,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0
54,0.7379921086758456,0.6587955805490602,99.97877488644565,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,99.71988795518207,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,98.66666666666667,99.90476190476191,100.0,100.0,100.0,99.90476190476191,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
55,0.738146994979724,0.6589576275843494,99.98301990915651,99.67320261437908,100.0,100.0,100.0,99.33333333333333,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,99.90476190476191,99.33333333333333,100.0,98.66666666666667,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0
56,0.7381965996127141,0.659463495578406,99.97452986373477,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.90467111534795,98.66666666666667,100.0,100.0,100.0,100.0,99.90476190476191,100.0,99.90476190476191,98.0,100.0,100.0,99.90476190476191,99.33333333333333,100.0,99.33333333333333,0.0,0.0,100.0,100.0,99.89495798319328,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0
57,0.7351551002603236,0.6541302833917007,99.98301990915651,99.73262032085562,99.90476190476191,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,99.90476190476191,100.0,100.0,100.0,100.0,100.0,99.90476190476191,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
58,0.7322896455684651,0.6537177630190579,99.99575497728912,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,99.90476190476191,99.33333333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
59,0.7323399481734609,0.6532024819895906,99.99150995457826,99.73262032085562,99.90476190476191,100.0,100.0,99.33333333333333,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
60,0.7321533224770047,0.6530113580091944,99.99575497728912,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,99.33333333333333,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
61,0.7292817932803456,0.6521186929828716,99.99575497728912,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,100.0,100.0,99.89495798319328,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
62,0.7297171273528722,0.651851457244945,99.99150995457826,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,99.33333333333333,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
63,0.7294107207114781,0.6510507115777934,99.99150995457826,99.73262032085562,100.0,100.0,100.0,99.33333333333333,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
64,0.7302170458847914,0.6528298967289474,99.99150995457826,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,99.33333333333333,0.0,0.0,100.0,100.0,99.89495798319328,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
65,0.729112682303762,0.653026282787323,99.99575497728912,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,99.33333333333333,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90723562152134,100.0,100.0,100.0,100.0,100.0
66,0.7294629485949591,0.6514822941906048,99.99575497728912,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
67,0.7291938192476102,0.6525551744227139,100.0,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
68,0.7283439011108584,0.6517339090131363,99.98301990915651,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.90467111534795,98.66666666666667,100.0,100.0,99.90476190476191,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.63369963369964,100.0,100.0,100.0
69,0.7291760898540983,0.6524622361615019,100.0,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
70,0.7291682924681563,0.6517549427050464,99.99575497728912,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,99.90476190476191,99.33333333333333,100.0,99.33333333333333,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
71,0.7295164524055109,0.6522561772814337,99.99150995457826,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,99.33333333333333,0.0,0.0,99.90476190476191,100.0,99.89495798319328,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
72,0.7284379929384888,0.6524956586225977,99.99575497728912,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.63369963369964,100.0,100.0,100.0
73,0.7281246424367435,0.6524791155221328,99.99575497728912,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,99.88925802879291,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,99.33333333333333,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
74,0.7291701009603051,0.6516588465222772,99.99575497728912,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
75,0.7279572428726568,0.6516147773220854,99.99150995457826,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,99.90467111534795,98.66666666666667,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,99.33333333333333,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
76,0.7285635805711513,0.6523783971678536,99.99575497728912,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,99.90476190476191,99.33333333333333,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
77,0.7270789876539856,0.6515617741728729,100.0,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
78,0.7283545600043403,0.6519638963465421,99.99575497728912,99.73262032085562,100.0,100.0,100.0,99.33333333333333,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
79,0.7287000052651093,0.6508755458975738,99.98726493186739,99.73262032085562,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,99.71988795518207,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,100.0,100.0,0.0,0.0,99.90476190476191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
80,0.7282206333749662,0.6520598373323117,99.98301990915651,99.70291146761735,100.0,100.0,100.0,99.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90476190476191,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.66666666666667,100.0,100.0,100.0,100.0,99.90476190476191,100.0,100.0,98.0,100.0,100.0,100.0,99.33333333333333,99.90476190476191,99.33333333333333,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.89417989417989,100.0
